"date","sales","day","week","month","year","sales_flag","holiday","wday","weekend","month_1","month_2","month_3","month_4","month_5","month_6","month_7","month_8","month_9","month_10","month_11","t1_sales","t7_sales","t30_sales"
2009-09-28,78,"28","39","9","2009",0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,56,103,119
2009-09-29,86,"29","39","9","2009",0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,78,101,151
2009-09-30,80,"30","39","9","2009",0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,86,84,130
2009-10-01,71,"1","40","10","2009",0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,80,52,109
2009-10-02,73,"2","40","10","2009",0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,71,51,101
2009-10-03,45,"3","40","10","2009",0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,73,61,37
2009-10-04,39,"4","40","10","2009",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,45,56,32
2009-10-05,75,"5","40","10","2009",0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,39,78,103
2009-10-06,91,"6","40","10","2009",0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,75,86,114
2009-10-07,54,"7","40","10","2009",0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,91,80,58
2009-10-08,73,"8","41","10","2009",0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,54,71,113
2009-10-09,35,"9","41","10","2009",0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,73,73,107
2009-10-10,45,"10","41","10","2009",0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,35,45,94
2009-10-11,46,"11","41","10","2009",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,45,39,46
2009-10-12,76,"12","41","10","2009",0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,46,75,76
2009-10-13,77,"13","41","10","2009",0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,76,91,89
2009-10-14,78,"14","41","10","2009",0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,77,54,109
2009-10-15,67,"15","42","10","2009",0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,78,73,114
2009-10-16,59,"16","42","10","2009",0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,67,35,76
2009-10-17,61,"17","42","10","2009",0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,59,45,69
2009-10-18,53,"18","42","10","2009",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,61,46,56
2009-10-19,84,"19","42","10","2009",0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,53,76,67
2009-10-20,75,"20","42","10","2009",0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,84,77,77
2009-10-21,73,"21","42","10","2009",0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,75,78,103
2009-10-22,63,"22","43","10","2009",0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,73,67,101
2009-10-23,72,"23","43","10","2009",0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,63,59,84
2009-10-24,64,"24","43","10","2009",0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,72,61,52
2009-10-25,55,"25","43","10","2009",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,64,53,51
2009-10-26,65,"26","43","10","2009",0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,55,84,61
2009-10-27,72,"27","43","10","2009",0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,65,75,56
2009-10-28,77,"28","43","10","2009",0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,72,73,78
2009-10-29,58,"29","44","10","2009",0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,77,63,86
2009-10-30,43,"30","44","10","2009",0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,58,72,80
2009-10-31,59,"31","44","10","2009",0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,43,64,71
2009-11-01,68,"1","44","11","2009",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,59,55,73
2009-11-02,74,"2","44","11","2009",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,68,65,45
2009-11-03,71,"3","44","11","2009",0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,74,72,39
2009-11-04,179,"4","44","11","2009",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,71,77,75
2009-11-05,81,"5","45","11","2009",0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,179,58,91
2009-11-06,51,"6","45","11","2009",0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,81,43,54
2009-11-07,56,"7","45","11","2009",0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,51,59,73
2009-11-08,47,"8","45","11","2009",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,56,68,35
2009-11-09,73,"9","45","11","2009",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,47,74,45
2009-11-10,85,"10","45","11","2009",0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,73,71,46
2009-11-11,67,"11","45","11","2009",0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,85,179,76
2009-11-12,66,"12","46","11","2009",0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,67,81,77
2009-11-13,40,"13","46","11","2009",0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,66,51,78
2009-11-14,39,"14","46","11","2009",0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,40,56,67
2009-11-15,55,"15","46","11","2009",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,39,47,59
2009-11-16,61,"16","46","11","2009",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,55,73,61
2009-11-17,68,"17","46","11","2009",0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,61,85,53
2009-11-18,62,"18","46","11","2009",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,68,67,84
2009-11-19,60,"19","47","11","2009",0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,62,66,75
2009-11-20,58,"20","47","11","2009",0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,60,40,73
2009-11-21,48,"21","47","11","2009",0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,58,39,63
2009-11-22,63,"22","47","11","2009",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,48,55,72
2009-11-23,68,"23","47","11","2009",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,63,61,64
2009-11-24,66,"24","47","11","2009",0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,68,68,55
2009-11-25,71,"25","47","11","2009",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,66,62,65
2009-11-26,0,"26","48","11","2009",1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,71,60,72
2009-11-27,52,"27","48","11","2009",0,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0,58,77
2009-11-28,66,"28","48","11","2009",0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,52,48,58
2009-11-29,52,"29","48","11","2009",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,66,63,43
2009-11-30,73,"30","48","11","2009",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,52,68,59
2009-12-01,65,"1","48","12","2009",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,73,66,68
2009-12-02,71,"2","48","12","2009",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,65,71,74
2009-12-03,89,"3","49","12","2009",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,71,0,71
2009-12-04,47,"4","49","12","2009",0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,89,52,179
2009-12-05,28,"5","49","12","2009",0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,47,66,81
2009-12-06,53,"6","49","12","2009",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,52,51
2009-12-07,68,"7","49","12","2009",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,53,73,56
2009-12-08,36,"8","49","12","2009",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,68,65,47
2009-12-09,89,"9","49","12","2009",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,36,71,73
2009-12-10,70,"10","50","12","2009",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,89,89,85
2009-12-11,60,"11","50","12","2009",0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,70,47,67
2009-12-12,54,"12","50","12","2009",0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,60,28,66
2009-12-13,52,"13","50","12","2009",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,53,40
2009-12-14,84,"14","50","12","2009",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,52,68,39
2009-12-15,65,"15","50","12","2009",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,84,36,55
2009-12-16,101,"16","50","12","2009",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,65,89,61
2009-12-17,65,"17","51","12","2009",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,101,70,68
2009-12-18,55,"18","51","12","2009",0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,65,60,62
2009-12-19,41,"19","51","12","2009",0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,55,54,60
2009-12-20,57,"20","51","12","2009",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,52,58
2009-12-21,73,"21","51","12","2009",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,57,84,48
2009-12-22,74,"22","51","12","2009",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,73,65,63
2009-12-23,64,"23","51","12","2009",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,74,101,68
2009-12-24,41,"24","52","12","2009",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,64,65,66
2009-12-25,0,"25","52","12","2009",1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,41,55,71
2009-12-26,68,"26","52","12","2009",0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0
2009-12-27,58,"27","52","12","2009",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68,57,52
2009-12-28,80,"28","52","12","2009",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,58,73,66
2009-12-29,95,"29","52","12","2009",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,80,74,52
2009-12-30,91,"30","52","12","2009",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,95,64,73
2009-12-31,47,"31","53","12","2009",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,91,41,65
2010-01-01,0,"1","1","1","2010",1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,47,0,71
2010-01-02,103,"2","1","1","2010",0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,68,89
2010-01-03,67,"3","1","1","2010",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,103,58,47
2010-01-04,81,"4","1","1","2010",0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,67,80,28
2010-01-05,91,"5","1","1","2010",0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,81,95,53
2010-01-06,96,"6","1","1","2010",0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,91,91,68
2010-01-07,81,"7","1","1","2010",0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,96,47,36
2010-01-08,54,"8","2","1","2010",0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,81,0,89
2010-01-09,88,"9","2","1","2010",0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,54,103,70
2010-01-10,72,"10","2","1","2010",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,88,67,60
2010-01-11,116,"11","2","1","2010",0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,72,81,54
2010-01-12,93,"12","2","1","2010",0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,116,91,52
2010-01-13,93,"13","2","1","2010",0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,93,96,84
2010-01-14,96,"14","2","1","2010",0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,93,81,65
2010-01-15,114,"15","3","1","2010",0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,96,54,101
2010-01-16,70,"16","3","1","2010",0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,114,88,65
2010-01-17,102,"17","3","1","2010",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,70,72,55
2010-01-18,76,"18","3","1","2010",0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,102,116,41
2010-01-19,116,"19","3","1","2010",0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,76,93,57
2010-01-20,80,"20","3","1","2010",0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,116,93,73
2010-01-21,87,"21","3","1","2010",0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,80,96,74
2010-01-22,53,"22","4","1","2010",0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,87,114,64
2010-01-23,38,"23","4","1","2010",0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,53,70,41
2010-01-24,68,"24","4","1","2010",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,38,102,0
2010-01-25,55,"25","4","1","2010",0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,68,76,68
2010-01-26,95,"26","4","1","2010",0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,55,116,58
2010-01-27,97,"27","4","1","2010",0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,95,80,80
2010-01-28,90,"28","4","1","2010",0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,97,87,95
2010-01-29,59,"29","5","1","2010",0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,90,53,91
2010-01-30,73,"30","5","1","2010",0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,59,38,47
2010-01-31,79,"31","5","1","2010",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,73,68,0
2010-02-01,77,"1","5","2","2010",0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,79,55,103
2010-02-02,97,"2","5","2","2010",0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,77,95,67
2010-02-03,66,"3","5","2","2010",0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,97,97,81
2010-02-04,55,"4","5","2","2010",0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,66,90,91
2010-02-05,60,"5","6","2","2010",0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,55,59,96
2010-02-06,75,"6","6","2","2010",0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,60,73,81
2010-02-07,73,"7","6","2","2010",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,75,79,54
2010-02-08,92,"8","6","2","2010",0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,73,77,88
2010-02-09,95,"9","6","2","2010",0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,92,97,72
2010-02-10,89,"10","6","2","2010",0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,95,66,116
2010-02-11,84,"11","6","2","2010",0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,89,55,93
2010-02-12,60,"12","7","2","2010",0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,84,60,93
2010-02-13,73,"13","7","2","2010",0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,60,75,96
2010-02-14,94,"14","7","2","2010",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,73,73,114
2010-02-15,69,"15","7","2","2010",0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,94,92,70
2010-02-16,73,"16","7","2","2010",0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,69,95,102
2010-02-17,93,"17","7","2","2010",0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,73,89,76
2010-02-18,87,"18","7","2","2010",0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,93,84,116
2010-02-19,70,"19","8","2","2010",0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,87,60,80
2010-02-20,136,"20","8","2","2010",0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,70,73,87
2010-02-21,84,"21","8","2","2010",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,136,94,53
2010-02-22,93,"22","8","2","2010",0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,84,69,38
2010-02-23,83,"23","8","2","2010",0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,93,73,68
2010-02-24,48,"24","8","2","2010",0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,83,93,55
2010-02-25,52,"25","8","2","2010",0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,48,87,95
2010-02-26,50,"26","9","2","2010",0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,52,70,97
2010-02-27,78,"27","9","2","2010",0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,50,136,90
2010-02-28,120,"28","9","2","2010",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78,84,59
2010-03-01,88,"1","9","3","2010",0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,120,93,73
2010-03-02,91,"2","9","3","2010",0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,88,83,79
2010-03-03,94,"3","9","3","2010",0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,91,48,77
2010-03-04,102,"4","9","3","2010",0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,94,52,97
2010-03-05,55,"5","10","3","2010",0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,102,50,66
2010-03-06,74,"6","10","3","2010",0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,55,78,55
2010-03-07,81,"7","10","3","2010",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,74,120,60
2010-03-08,91,"8","10","3","2010",0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,81,88,75
2010-03-09,81,"9","10","3","2010",0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,91,91,73
2010-03-10,69,"10","10","3","2010",0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,81,94,92
2010-03-11,69,"11","10","3","2010",0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,69,102,95
2010-03-12,38,"12","11","3","2010",0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,69,55,89
2010-03-13,77,"13","11","3","2010",0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,38,74,84
2010-03-14,76,"14","11","3","2010",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,77,81,60
2010-03-15,88,"15","11","3","2010",0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,76,91,73
2010-03-16,122,"16","11","3","2010",0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,88,81,94
2010-03-17,107,"17","11","3","2010",0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,122,69,69
2010-03-18,99,"18","11","3","2010",0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,107,69,73
2010-03-19,39,"19","12","3","2010",0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,99,38,93
2010-03-20,74,"20","12","3","2010",0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,39,77,87
2010-03-21,103,"21","12","3","2010",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,74,76,70
2010-03-22,96,"22","12","3","2010",0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,103,88,136
2010-03-23,128,"23","12","3","2010",0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,96,122,84
2010-03-24,69,"24","12","3","2010",0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,128,107,93
2010-03-25,98,"25","12","3","2010",0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,69,99,83
2010-03-26,68,"26","13","3","2010",0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,98,39,48
2010-03-27,98,"27","13","3","2010",0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,68,74,52
2010-03-28,113,"28","13","3","2010",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,98,103,50
2010-03-29,122,"29","13","3","2010",0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,113,96,78
2010-03-30,130,"30","13","3","2010",0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,122,128,120
2010-03-31,101,"31","13","3","2010",0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,130,69,88
2010-04-01,142,"1","13","4","2010",0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,101,98,91
2010-04-02,59,"2","14","4","2010",0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,142,68,94
2010-04-03,126,"3","14","4","2010",0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,59,98,102
2010-04-04,126,"4","14","4","2010",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,126,113,55
2010-04-05,122,"5","14","4","2010",0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,126,122,74
2010-04-06,127,"6","14","4","2010",0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,122,130,81
2010-04-07,114,"7","14","4","2010",0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,127,101,91
2010-04-08,121,"8","14","4","2010",0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,114,142,81
2010-04-09,57,"9","15","4","2010",0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,121,59,69
2010-04-10,108,"10","15","4","2010",0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,57,126,69
2010-04-11,141,"11","15","4","2010",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,108,126,38
2010-04-12,174,"12","15","4","2010",0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,141,122,77
2010-04-13,142,"13","15","4","2010",0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,174,127,76
2010-04-14,124,"14","15","4","2010",0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,142,114,88
2010-04-15,165,"15","15","4","2010",0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,124,121,122
2010-04-16,73,"16","16","4","2010",0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,165,57,107
2010-04-17,127,"17","16","4","2010",0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,73,108,99
2010-04-18,180,"18","16","4","2010",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,127,141,39
2010-04-19,110,"19","16","4","2010",0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,180,174,74
2010-04-20,117,"20","16","4","2010",0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,110,142,103
2010-04-21,123,"21","16","4","2010",0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,117,124,96
2010-04-22,98,"22","16","4","2010",0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,123,165,128
2010-04-23,57,"23","17","4","2010",0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,98,73,69
2010-04-24,101,"24","17","4","2010",0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,57,127,98
2010-04-25,132,"25","17","4","2010",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,101,180,68
2010-04-26,90,"26","17","4","2010",0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,132,110,98
2010-04-27,150,"27","17","4","2010",0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,90,117,113
2010-04-28,86,"28","17","4","2010",0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,150,123,122
2010-04-29,117,"29","17","4","2010",0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,86,98,130
2010-04-30,50,"30","18","4","2010",0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,117,57,101
2010-05-01,123,"1","18","5","2010",0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,50,101,142
2010-05-02,76,"2","18","5","2010",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,123,132,59
2010-05-03,105,"3","18","5","2010",0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,76,90,126
2010-05-04,148,"4","18","5","2010",0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,105,150,126
2010-05-05,120,"5","18","5","2010",0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,148,86,122
2010-05-06,121,"6","18","5","2010",0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,120,117,127
2010-05-07,70,"7","19","5","2010",0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,121,50,114
2010-05-08,82,"8","19","5","2010",0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,70,123,121
2010-05-09,88,"9","19","5","2010",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,82,76,57
2010-05-10,132,"10","19","5","2010",0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,88,105,108
2010-05-11,90,"11","19","5","2010",0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,132,148,141
2010-05-12,99,"12","19","5","2010",0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,90,120,174
2010-05-13,118,"13","19","5","2010",0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,99,121,142
2010-05-14,74,"14","20","5","2010",0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,118,70,124
2010-05-15,129,"15","20","5","2010",0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,74,82,165
2010-05-16,197,"16","20","5","2010",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,129,88,73
2010-05-17,150,"17","20","5","2010",0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,197,132,127
2010-05-18,223,"18","20","5","2010",0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,150,90,180
2010-05-19,150,"19","20","5","2010",0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,223,99,110
2010-05-20,141,"20","20","5","2010",0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,150,118,117
2010-05-21,65,"21","21","5","2010",0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,141,74,123
2010-05-22,206,"22","21","5","2010",0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,65,129,98
2010-05-23,184,"23","21","5","2010",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,206,197,57
2010-05-24,91,"24","21","5","2010",0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,184,150,101
2010-05-25,166,"25","21","5","2010",0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,91,223,132
2010-05-26,134,"26","21","5","2010",0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,166,150,90
2010-05-27,112,"27","21","5","2010",0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,134,141,150
2010-05-28,56,"28","22","5","2010",0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,112,65,86
2010-05-29,402,"29","22","5","2010",0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,56,206,117
2010-05-30,629,"30","22","5","2010",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,402,184,50
2010-05-31,774,"31","22","5","2010",0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,629,91,123
2010-06-01,434,"1","22","6","2010",0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,774,166,76
2010-06-02,493,"2","22","6","2010",0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,434,134,105
2010-06-03,577,"3","22","6","2010",0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,493,112,148
2010-06-04,566,"4","23","6","2010",0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,577,56,120
2010-06-05,831,"5","23","6","2010",0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,566,402,121
2010-06-06,1111,"6","23","6","2010",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,831,629,70
